Date,SecurityID,Price,Quantity
6/26/2017 12:00:00 AM,10,30.2756827212291,-91246
6/20/2017 12:00:00 AM,10,25.898599479859,-86289
6/12/2017 12:00:00 AM,10,30.6512581070192,43204
6/1/2017 12:00:00 AM,10,25.5350527705322,-20776
6/20/2017 12:00:00 AM,11,74.4600670469739,56961
6/22/2017 12:00:00 AM,11,68.8163715504186,53874
6/24/2017 12:00:00 AM,11,75.8132754553171,44556
6/14/2017 12:00:00 AM,11,65.9133042079924,45318
6/4/2017 12:00:00 AM,11,71.3417560918917,91699
6/12/2017 12:00:00 AM,11,79.8537806500931,30285
6/14/2017 12:00:00 AM,11,71.6917710770815,7986
6/9/2017 12:00:00 AM,11,80.1794248305631,79317
6/26/2017 12:00:00 AM,11,68.1785407017351,26286
6/23/2017 12:00:00 AM,11,71.4936423130304,-77874
6/8/2017 12:00:00 AM,11,71.1574713470216,-89925
6/23/2017 12:00:00 AM,11,73.6087261610239,72025
6/14/2017 12:00:00 AM,11,74.3481252819058,65886
6/22/2017 12:00:00 AM,11,66.3258412645784,-93081
6/20/2017 12:00:00 AM,11,68.0758394201174,-93933
6/25/2017 12:00:00 AM,11,70.554984865596,-33724
6/18/2017 12:00:00 AM,11,74.3072492809534,11039
6/17/2017 12:00:00 AM,11,79.6611417148081,4483
6/17/2017 12:00:00 AM,11,71.4431193200606,8688
6/22/2017 12:00:00 AM,12,22.00876563881,-71142
6/22/2017 12:00:00 AM,12,24.7872094947785,-67305
6/11/2017 12:00:00 AM,12,22.944823625565,-93347
6/24/2017 12:00:00 AM,12,24.850404260331,-79126
6/29/2017 12:00:00 AM,13,108.687606175238,-16929
6/23/2017 12:00:00 AM,13,97.6154217457005,-32716
6/15/2017 12:00:00 AM,13,102.889640596178,27181
6/21/2017 12:00:00 AM,13,102.617750702108,25246
6/18/2017 12:00:00 AM,13,97.5659261678187,62018
6/21/2017 12:00:00 AM,13,90.6016098691158,24690
6/13/2017 12:00:00 AM,13,100.490626912187,26079
6/15/2017 12:00:00 AM,13,91.5707768710194,15136
6/18/2017 12:00:00 AM,13,93.1355200164651,3009
6/16/2017 12:00:00 AM,13,101.914572974162,-89895
6/10/2017 12:00:00 AM,13,95.9996048835104,50401
6/11/2017 12:00:00 AM,13,95.1581675570729,31739
6/16/2017 12:00:00 AM,13,94.7274104778783,57530
6/8/2017 12:00:00 AM,13,108.474322883447,-31744
6/27/2017 12:00:00 AM,14,58.1360142543614,-89006
6/22/2017 12:00:00 AM,14,50.5430954874228,40983
6/11/2017 12:00:00 AM,14,60.1528556377873,49346
6/14/2017 12:00:00 AM,14,53.9090917175212,62684
6/15/2017 12:00:00 AM,14,54.7721726679114,-95986
6/20/2017 12:00:00 AM,14,53.8221585984911,-41155
6/1/2017 12:00:00 AM,14,55.484322662458,26702
6/13/2017 12:00:00 AM,14,57.4061170345666,-52448
6/5/2017 12:00:00 AM,14,59.3552951919172,98551
6/24/2017 12:00:00 AM,14,50.1555954674983,28089
6/19/2017 12:00:00 AM,14,55.3805120470377,60953
6/29/2017 12:00:00 AM,14,54.6384768174675,-88567
6/10/2017 12:00:00 AM,14,54.1891119422806,91582
6/4/2017 12:00:00 AM,14,60.014289931168,-55965
6/28/2017 12:00:00 AM,14,59.2723877987696,-57558
6/16/2017 12:00:00 AM,14,50.1914345599671,5371
6/12/2017 12:00:00 AM,14,52.8442283013576,70335
6/13/2017 12:00:00 AM,15,40.6907561585264,-94287
6/7/2017 12:00:00 AM,15,41.9156918732988,-19541
6/4/2017 12:00:00 AM,15,44.1480263563097,75775
6/11/2017 12:00:00 AM,15,42.7761183836852,30182
6/27/2017 12:00:00 AM,15,46.9642439221797,93991
6/3/2017 12:00:00 AM,15,45.7306713168186,-10312
6/4/2017 12:00:00 AM,15,41.2155254307741,-39745
6/19/2017 12:00:00 AM,15,40.6694774199601,77547
6/25/2017 12:00:00 AM,15,44.3390179722752,-87713
6/24/2017 12:00:00 AM,16,92.1364242356906,21344
6/7/2017 12:00:00 AM,16,100.609094481826,71848
6/27/2017 12:00:00 AM,16,94.9091812218117,-62018
6/9/2017 12:00:00 AM,16,88.9080165099856,64525
6/15/2017 12:00:00 AM,16,90.3802757013497,-99464
6/18/2017 12:00:00 AM,18,77.1030073448098,-7124
6/14/2017 12:00:00 AM,18,76.5874435599369,20579
6/29/2017 12:00:00 AM,18,84.6702166419338,52521
6/29/2017 12:00:00 AM,18,84.9147111263195,48087
6/15/2017 12:00:00 AM,18,93.2472016945235,61640
6/4/2017 12:00:00 AM,18,86.8416037621636,4246
6/10/2017 12:00:00 AM,18,83.4251412991086,86761
6/15/2017 12:00:00 AM,18,84.6706900173662,2866
6/2/2017 12:00:00 AM,18,80.4071706891559,14084
6/29/2017 12:00:00 AM,18,90.2825354080566,3146
6/4/2017 12:00:00 AM,19,85.5912604022731,77423
6/18/2017 12:00:00 AM,19,99.0039333004988,-86100
6/29/2017 12:00:00 AM,19,95.995448688043,-32739
6/28/2017 12:00:00 AM,19,104.221667375984,-43065
6/25/2017 12:00:00 AM,19,98.3465279228271,-43081
6/6/2017 12:00:00 AM,19,93.9572464637259,-9633
6/12/2017 12:00:00 AM,19,92.6503390740372,34390
6/8/2017 12:00:00 AM,19,91.4350810476742,69005
6/8/2017 12:00:00 AM,19,90.8665464866751,69359
6/21/2017 12:00:00 AM,19,95.1047822013985,-56308
6/20/2017 12:00:00 AM,19,95.0726179026871,-17463
6/21/2017 12:00:00 AM,19,93.6450791562186,76356
6/15/2017 12:00:00 AM,19,97.0536470460024,65097
6/19/2017 12:00:00 AM,19,88.3945938124762,-42334
6/8/2017 12:00:00 AM,19,88.1239271164518,-79136
6/5/2017 12:00:00 AM,19,94.2428044070223,-61854
6/19/2017 12:00:00 AM,19,91.1175920009229,-9426
6/3/2017 12:00:00 AM,20,26.2143315264091,88828
6/25/2017 12:00:00 AM,20,26.5627681075422,36635
6/10/2017 12:00:00 AM,20,24.2910778309643,-87253
6/29/2017 12:00:00 AM,20,27.1988710480271,-78727
6/8/2017 12:00:00 AM,20,25.2223074507072,-38198
6/10/2017 12:00:00 AM,20,26.0751133556827,62601
6/18/2017 12:00:00 AM,20,23.560530907037,-32160
6/27/2017 12:00:00 AM,20,24.5581220542351,27625
6/8/2017 12:00:00 AM,20,24.2219790579853,67597
6/7/2017 12:00:00 AM,20,24.2289436884359,-16353
6/8/2017 12:00:00 AM,20,25.6213281958463,80008
6/15/2017 12:00:00 AM,21,69.4108410396198,37557
6/12/2017 12:00:00 AM,21,71.1664622074303,92928
6/7/2017 12:00:00 AM,21,76.1525197726919,56247
6/16/2017 12:00:00 AM,21,75.2200746975933,-22257
6/26/2017 12:00:00 AM,22,15.5915631263478,-2921
6/3/2017 12:00:00 AM,22,13.5962882868928,-16367
6/2/2017 12:00:00 AM,22,15.4551622115332,-45385
6/22/2017 12:00:00 AM,23,87.7838840437047,-62803
6/8/2017 12:00:00 AM,23,89.3519330352321,-13743
6/15/2017 12:00:00 AM,23,88.508932645204,86934
6/3/2017 12:00:00 AM,23,98.1823957037099,62644
6/13/2017 12:00:00 AM,24,64.759310287032,-94468
6/8/2017 12:00:00 AM,24,54.9834841343497,-57305
6/9/2017 12:00:00 AM,24,56.6686736710689,3194
6/1/2017 12:00:00 AM,24,59.1563423109969,-45701
6/20/2017 12:00:00 AM,24,62.4238798236586,-27362
6/22/2017 12:00:00 AM,24,59.583298448186,94300
6/10/2017 12:00:00 AM,24,63.0180477371058,69386
6/6/2017 12:00:00 AM,24,53.9296321512338,83722
6/27/2017 12:00:00 AM,25,31.8015047189787,-31233
6/5/2017 12:00:00 AM,25,31.847945968084,-94593
6/19/2017 12:00:00 AM,25,29.5558509750086,-44329
6/22/2017 12:00:00 AM,25,30.9062106827769,-49377
6/14/2017 12:00:00 AM,25,28.2040089262668,77026
6/24/2017 12:00:00 AM,26,53.9337162543711,-99162
6/14/2017 12:00:00 AM,26,62.7585543897741,-9226
6/12/2017 12:00:00 AM,26,54.602218964371,77784
6/14/2017 12:00:00 AM,27,58.0915170176381,-22141
6/16/2017 12:00:00 AM,27,51.1416410810974,-40756
6/27/2017 12:00:00 AM,27,56.4803211927322,-15381
6/25/2017 12:00:00 AM,27,55.3645292446783,14960
6/12/2017 12:00:00 AM,27,50.8505097975258,88281
6/8/2017 12:00:00 AM,27,47.7405918232354,29123
6/10/2017 12:00:00 AM,27,52.3863121571421,-71618
6/2/2017 12:00:00 AM,28,83.3158488188478,-68306
6/13/2017 12:00:00 AM,28,73.083375542836,73706
6/9/2017 12:00:00 AM,28,81.0892236505119,30401
6/11/2017 12:00:00 AM,28,82.4505466381323,-7809
6/19/2017 12:00:00 AM,28,76.0472246162813,-95222
6/28/2017 12:00:00 AM,28,76.5046943987276,-39741
6/15/2017 12:00:00 AM,28,81.9027028395341,-38483
6/24/2017 12:00:00 AM,29,22.1543025308076,42518
6/18/2017 12:00:00 AM,29,20.12569528661,32605
6/15/2017 12:00:00 AM,29,20.4014609689365,18740
6/9/2017 12:00:00 AM,29,20.8213543679199,-77112
6/8/2017 12:00:00 AM,29,21.0643613223752,-29078
6/28/2017 12:00:00 AM,29,22.9074750273058,-86403
6/20/2017 12:00:00 AM,30,50.5553680357315,27738
6/21/2017 12:00:00 AM,30,47.6540325341998,-25791
6/20/2017 12:00:00 AM,30,47.0427643905593,-67054
6/10/2017 12:00:00 AM,30,52.7795394726002,69728
6/8/2017 12:00:00 AM,30,45.4007802630778,-81786
6/3/2017 12:00:00 AM,30,44.4799145831167,41761
6/26/2017 12:00:00 AM,30,51.2594803281405,-97560
6/15/2017 12:00:00 AM,30,51.0266824490515,-51298
6/1/2017 12:00:00 AM,30,50.7378483844632,94202
6/6/2017 12:00:00 AM,30,49.3650351858535,-97395
6/4/2017 12:00:00 AM,30,48.7245546992517,-50003
6/13/2017 12:00:00 AM,31,87.379987115683,-40447
6/12/2017 12:00:00 AM,31,79.1102276505484,-71023
6/12/2017 12:00:00 AM,31,78.1223453782137,83389
6/27/2017 12:00:00 AM,31,87.7299288314441,-43827
6/28/2017 12:00:00 AM,31,85.9507798440525,22981
6/20/2017 12:00:00 AM,32,55.880683463896,-97232
6/17/2017 12:00:00 AM,32,60.0949898708588,40886
6/6/2017 12:00:00 AM,32,58.5184236085594,-11194
6/21/2017 12:00:00 AM,32,60.7777391694848,75225
6/4/2017 12:00:00 AM,32,60.9671080844789,10434
6/22/2017 12:00:00 AM,32,55.823607765382,76332
6/13/2017 12:00:00 AM,32,54.6588702681749,-49913
6/18/2017 12:00:00 AM,33,87.7385566803341,75487
6/10/2017 12:00:00 AM,33,89.0477144689521,85437
6/10/2017 12:00:00 AM,33,90.1952953028471,85626
6/3/2017 12:00:00 AM,33,82.9599272775277,-96014
6/15/2017 12:00:00 AM,33,95.0653897500901,-46616
6/29/2017 12:00:00 AM,33,94.0935278470132,73175
6/25/2017 12:00:00 AM,33,90.3689918123041,17870
6/10/2017 12:00:00 AM,33,92.792228803035,3891
6/27/2017 12:00:00 AM,33,84.4058108611059,-18017
6/19/2017 12:00:00 AM,33,87.2078426159955,45816
6/14/2017 12:00:00 AM,33,81.287391950417,51007
6/4/2017 12:00:00 AM,33,92.7025961271965,-38384
6/18/2017 12:00:00 AM,33,86.7421047428353,86267
6/5/2017 12:00:00 AM,33,91.5485027519746,-29293
6/6/2017 12:00:00 AM,34,7.2264012588311,22138
6/6/2017 12:00:00 AM,34,6.63360408480913,-84097
6/6/2017 12:00:00 AM,34,7.23877015418316,-2380
6/1/2017 12:00:00 AM,34,6.32431071606665,50245
6/20/2017 12:00:00 AM,36,2.83028018899741,21884
6/1/2017 12:00:00 AM,36,2.92456983831924,-62332
6/24/2017 12:00:00 AM,36,2.73201062471234,7151
6/3/2017 12:00:00 AM,36,2.73719975731205,-27192
6/18/2017 12:00:00 AM,36,3.11000641221646,-84962
6/24/2017 12:00:00 AM,36,3.13665027755157,-70273
6/11/2017 12:00:00 AM,36,2.72490541391303,-72978
6/27/2017 12:00:00 AM,36,3.10611667018669,49192
6/28/2017 12:00:00 AM,37,35.2964088216873,9080
6/19/2017 12:00:00 AM,37,35.1707985890893,18881
6/4/2017 12:00:00 AM,37,35.6800089105871,40780
6/16/2017 12:00:00 AM,37,31.9523555315343,-27129
6/27/2017 12:00:00 AM,37,33.223793159576,33110
6/14/2017 12:00:00 AM,37,35.0298090177261,-27540
6/24/2017 12:00:00 AM,37,32.3727670711338,74172
6/18/2017 12:00:00 AM,37,35.84174670728,-51471
6/16/2017 12:00:00 AM,37,30.713219806465,32648
6/27/2017 12:00:00 AM,38,9.12117147074136,79940
6/5/2017 12:00:00 AM,38,9.57639854856599,-61759
6/23/2017 12:00:00 AM,38,8.65429301189924,78768
6/22/2017 12:00:00 AM,38,9.34848989688255,94948
6/2/2017 12:00:00 AM,38,9.0279765011873,84731
6/20/2017 12:00:00 AM,38,9.53587282622972,-38275
6/27/2017 12:00:00 AM,38,9.33374872632965,-25898
6/28/2017 12:00:00 AM,38,8.18695570797983,85312
6/26/2017 12:00:00 AM,38,8.59084319048135,-91183
6/16/2017 12:00:00 AM,38,8.29792411848806,87408
6/5/2017 12:00:00 AM,38,8.69443775913419,-78661
6/3/2017 12:00:00 AM,38,9.08465383871675,-94279
6/23/2017 12:00:00 AM,38,8.12166676666665,45873
6/15/2017 12:00:00 AM,38,9.41837032070308,53240
6/26/2017 12:00:00 AM,38,8.59907625326844,-97044
6/24/2017 12:00:00 AM,39,13.8124454600329,-75554
6/23/2017 12:00:00 AM,39,14.7977906846431,50993
6/7/2017 12:00:00 AM,40,56.2666503158708,-84554
6/14/2017 12:00:00 AM,40,56.1950011206302,-96230
6/7/2017 12:00:00 AM,40,54.4875441975834,62169
6/16/2017 12:00:00 AM,40,54.7433996026606,-13285
6/18/2017 12:00:00 AM,40,60.9911256440408,-60037
6/23/2017 12:00:00 AM,40,57.1293681028436,-26364
6/3/2017 12:00:00 AM,40,55.9928595483735,58131
6/21/2017 12:00:00 AM,40,53.9228247992801,-48130
6/23/2017 12:00:00 AM,40,59.0320227853637,-74746
6/26/2017 12:00:00 AM,40,60.2456960191697,99697
6/20/2017 12:00:00 AM,40,57.1495507130164,6993
6/19/2017 12:00:00 AM,40,60.0607956913583,51879
6/7/2017 12:00:00 AM,40,59.1148000525845,-52081
6/19/2017 12:00:00 AM,40,58.9486784096103,92642
6/2/2017 12:00:00 AM,40,60.9533157498358,7858
6/25/2017 12:00:00 AM,40,62.1815617079761,54711
6/23/2017 12:00:00 AM,40,56.2271629579492,72283
6/2/2017 12:00:00 AM,40,54.1082150600889,87390
6/6/2017 12:00:00 AM,40,51.8983253120903,-93822
6/1/2017 12:00:00 AM,41,30.6920061869044,78509
6/16/2017 12:00:00 AM,41,29.6802385472135,10678
6/24/2017 12:00:00 AM,42,82.0717727141789,-49452
6/15/2017 12:00:00 AM,42,96.5896754971657,85962
6/7/2017 12:00:00 AM,43,25.2619272728739,18241
6/10/2017 12:00:00 AM,43,28.4238426437712,90817
6/23/2017 12:00:00 AM,43,26.3016344436918,-79482
6/20/2017 12:00:00 AM,43,26.5795038201751,65783
6/2/2017 12:00:00 AM,43,27.4758223217334,16729
6/12/2017 12:00:00 AM,43,28.4042514746097,83353
6/6/2017 12:00:00 AM,43,24.3451360786078,47350
6/20/2017 12:00:00 AM,43,26.3941950141425,85939
6/17/2017 12:00:00 AM,43,27.2528139889486,79402
6/2/2017 12:00:00 AM,43,27.886815835576,20274
6/24/2017 12:00:00 AM,43,27.488720537484,-4203
6/3/2017 12:00:00 AM,43,26.6116033619324,-19693
6/15/2017 12:00:00 AM,43,24.6288820349746,-31232
6/9/2017 12:00:00 AM,43,23.6175768399693,18421
6/24/2017 12:00:00 AM,43,24.5729485033885,10945
6/8/2017 12:00:00 AM,43,23.4378345134844,-17313
6/7/2017 12:00:00 AM,43,28.2340552185821,26734
6/5/2017 12:00:00 AM,43,28.1569292712756,5951
6/15/2017 12:00:00 AM,43,25.789434838942,65568
6/14/2017 12:00:00 AM,44,28.2425871439942,-17537
6/5/2017 12:00:00 AM,44,33.1899676715443,10522
6/2/2017 12:00:00 AM,44,33.8081036610567,-40347
6/14/2017 12:00:00 AM,44,30.2335633951396,-54374
6/14/2017 12:00:00 AM,44,31.79226481062,-36405
6/17/2017 12:00:00 AM,44,30.4682812068464,-64957
6/9/2017 12:00:00 AM,44,33.1818482658276,-18966
6/3/2017 12:00:00 AM,44,33.26901738428,60407
6/28/2017 12:00:00 AM,44,27.9152518346511,-76881
6/8/2017 12:00:00 AM,44,29.692982860791,39448
6/1/2017 12:00:00 AM,44,33.4737014166423,-55145
6/4/2017 12:00:00 AM,44,29.7215011176288,-84473
6/16/2017 12:00:00 AM,44,31.4572634496527,-75137
6/26/2017 12:00:00 AM,44,29.1500151249347,-1915
6/26/2017 12:00:00 AM,44,31.4784491596643,-59219
6/21/2017 12:00:00 AM,44,31.9354109088124,-97757
6/5/2017 12:00:00 AM,44,33.8419484859993,75163
6/23/2017 12:00:00 AM,44,33.1392582331501,-98681
6/8/2017 12:00:00 AM,44,32.8950707132905,-44291
6/6/2017 12:00:00 AM,45,21.5155887524204,31857
6/11/2017 12:00:00 AM,45,21.8939008871996,44648
6/21/2017 12:00:00 AM,45,21.3008776422594,52553
6/4/2017 12:00:00 AM,45,22.6318985273279,31997
6/23/2017 12:00:00 AM,45,22.8803816057185,62978
6/7/2017 12:00:00 AM,45,21.9270798246037,-21789
6/26/2017 12:00:00 AM,45,20.647411687182,-57465
6/13/2017 12:00:00 AM,45,23.0277315800673,5633
6/16/2017 12:00:00 AM,45,20.158199888588,36723
6/16/2017 12:00:00 AM,46,92.8188628723467,74631
6/10/2017 12:00:00 AM,46,89.5000752182678,-67180
6/5/2017 12:00:00 AM,46,93.5627769616259,76836
6/13/2017 12:00:00 AM,46,93.8212423619447,-98944
6/10/2017 12:00:00 AM,46,94.2194249214229,-32700
6/23/2017 12:00:00 AM,46,90.9648717620712,-51080
6/7/2017 12:00:00 AM,46,99.7610961353691,-59734
6/24/2017 12:00:00 AM,46,98.3330044957497,-46385
6/11/2017 12:00:00 AM,46,94.0534255942579,-51857
6/18/2017 12:00:00 AM,46,91.2956340533195,-32837
6/21/2017 12:00:00 AM,46,90.2658022124161,-98748
6/10/2017 12:00:00 AM,47,21.6638651348948,95329
6/22/2017 12:00:00 AM,47,21.1251540906379,59966
6/23/2017 12:00:00 AM,47,18.0804645549881,-62845
6/8/2017 12:00:00 AM,47,21.6158439254462,19235
6/9/2017 12:00:00 AM,47,20.8978567304545,-91890
6/7/2017 12:00:00 AM,47,20.4478722952529,-3668
6/5/2017 12:00:00 AM,47,18.9667562586101,18438
6/17/2017 12:00:00 AM,47,19.8817275501237,-34948
6/22/2017 12:00:00 AM,47,21.6991822792679,-28314
6/11/2017 12:00:00 AM,47,21.8916295030581,-12095
6/4/2017 12:00:00 AM,47,18.1327879187338,-34141
6/12/2017 12:00:00 AM,47,18.9547629286324,92697
6/21/2017 12:00:00 AM,47,20.6428023710115,56961
6/18/2017 12:00:00 AM,47,21.5915842678359,5600
6/27/2017 12:00:00 AM,47,20.4940651070765,-87587
6/1/2017 12:00:00 AM,47,21.4459091059146,-78650
6/4/2017 12:00:00 AM,47,21.7225646412571,73960
6/25/2017 12:00:00 AM,47,19.2183229565706,-97118
6/15/2017 12:00:00 AM,48,62.9714980478266,35935
6/5/2017 12:00:00 AM,48,61.9764421692008,64881
6/6/2017 12:00:00 AM,48,62.3925667248632,23266
6/13/2017 12:00:00 AM,48,60.0528681051232,11029
6/19/2017 12:00:00 AM,48,57.7196973383984,-55849
6/25/2017 12:00:00 AM,48,68.0382260132759,23495
6/9/2017 12:00:00 AM,48,67.2903846934859,63012
6/13/2017 12:00:00 AM,48,67.379527880335,-74778
6/3/2017 12:00:00 AM,48,70.33170429763,-8654
6/22/2017 12:00:00 AM,48,59.9885634045995,-58638
6/9/2017 12:00:00 AM,48,62.7428674632417,-74135
6/28/2017 12:00:00 AM,48,60.6352085187264,96324
6/27/2017 12:00:00 AM,48,67.1260740324511,-66201
6/18/2017 12:00:00 AM,49,53.9807034835129,-31657
6/11/2017 12:00:00 AM,49,61.2343160703938,-25783
6/29/2017 12:00:00 AM,49,59.4240450420529,-94590
6/10/2017 12:00:00 AM,49,54.8543152890421,-70201
6/29/2017 12:00:00 AM,49,60.717811674307,-77686
6/25/2017 12:00:00 AM,49,55.487911460217,-71471
6/15/2017 12:00:00 AM,49,55.8534547239791,30178
6/13/2017 12:00:00 AM,49,62.0312957720977,-11956
6/21/2017 12:00:00 AM,49,61.5055282233774,44203
6/21/2017 12:00:00 AM,49,52.5410532058874,-82641
6/20/2017 12:00:00 AM,49,56.472873675019,-4740
6/25/2017 12:00:00 AM,49,62.1988314158278,-26049
6/19/2017 12:00:00 AM,49,53.8185176762838,-8991
6/20/2017 12:00:00 AM,49,62.2780874488308,9843
6/6/2017 12:00:00 AM,49,58.6570814939482,-44418
6/16/2017 12:00:00 AM,49,62.3851152978768,94715
6/1/2017 12:00:00 AM,49,53.8246988056343,42768
6/14/2017 12:00:00 AM,49,62.0205785058535,-91119
6/6/2017 12:00:00 AM,49,62.96439557465,98463
6/27/2017 12:00:00 AM,50,59.0693555592882,-78184
6/29/2017 12:00:00 AM,50,61.4985540025395,41798
6/13/2017 12:00:00 AM,50,57.3772709843597,99069
6/10/2017 12:00:00 AM,50,64.3430880355849,50657
6/28/2017 12:00:00 AM,50,58.1722249579952,14167
6/19/2017 12:00:00 AM,50,64.3707760203494,-82301
6/19/2017 12:00:00 AM,50,60.5726715400688,31532
6/19/2017 12:00:00 AM,50,62.370746215233,43323
6/15/2017 12:00:00 AM,50,59.8452315853654,18691
6/29/2017 12:00:00 AM,50,67.6415531898111,7671
6/19/2017 12:00:00 AM,50,64.8459854648197,-49648
6/23/2017 12:00:00 AM,50,58.7542781584683,-13402
6/5/2017 12:00:00 AM,50,66.8035081700438,41500
6/4/2017 12:00:00 AM,50,64.6314776792338,12839
6/27/2017 12:00:00 AM,50,66.5968205027267,-77761
6/23/2017 12:00:00 AM,50,64.6891746715126,54933
6/17/2017 12:00:00 AM,50,61.5906994547186,-29015
6/5/2017 12:00:00 AM,50,67.6590076758801,-7983
6/15/2017 12:00:00 AM,50,60.9793816733078,5983
6/13/2017 12:00:00 AM,51,10.8742928169082,-92992
6/4/2017 12:00:00 AM,51,9.12960306793899,-47645
